full_name,email,returned,churn_probability
"Bark, Debi",debi.bark@shaw.ca,False,100.0
"Blewett, Damian",damian.blewett@gmail.com,True,57.99999999999999
"Cleghorn, Deena",deena.cleghorn@yahoo.co.uk,True,12.0
"Damon, Duncan",duncan.damon@gmail.com,True,5.0
"Dubois, Dustin",dustin.dubois@apple.com,False,64.0
"Easterwood, Denyse",denyse.easterwood@gmail.com,False,96.0
"Fairfield, Debi",debi.fairfield@gmail.com,True,9.0
"Gallaher, Debbie",debbie.gallaher@shell.com,False,94.0
"Hafer, Dewey",dewey.hafer@gmail.com,False,40.0
"Hans, Denyse",denyse.hans@aol.com,False,98.0
"Jeon, Deadra",deadra.jeon@hotmail.com,False,90.0
"Konen, Daniel",daniel.konen@hotmail.com,False,96.0
"Langdon, Darleen",darleen.langdon@yahoo.com,False,98.0
"Leath, Denver",denver.leath@microsoft.com,False,100.0
"Manke, Danny",danny.manke@sbcglobal.net,False,96.0
"Marmolejo, Dovie",dovie.marmolejo@walmart.com,False,99.0
"Mccay, Donya",donya.mccay@gmail.com,False,68.0
"Minix, Duane",duane.minix@gmail.com,True,6.0
"Montagna, Dara",dara.montagna@aol.com,False,25.0
"Nettleton, Damon",damon.nettleton@exxonmobil.com,True,6.0
"Patterson, Dion",dion.patterson@yahoo.com,True,57.99999999999999
"Polston, Dot",dot.polston@yahoo.com,False,99.0
"Schorr, Damon",damon.schorr@ibm.com,True,3.0
"Sugg, Dale",dale.sugg@ibm.com,False,15.0
"Timpson, Del",del.timpson@gmail.com,True,5.0
"Wainwright, Damian",damian.wainwright@gmail.com,False,97.0
"Walko, Denise",denise.walko@gmail.com,True,5.0
"Warner, Daysi",daysi.warner@aol.com,True,16.0
"Bourbeau, Erin",erin.bourbeau@exxonmobil.com,True,45.0
"Corral, Emmitt",emmitt.corral@yahoo.co.in,False,100.0
"Falco, Ernie",ernie.falco@exxonmobil.com,False,100.0
"Fales, Ernesto",ernesto.fales@yahoo.com,False,39.0
"Halliburton, Edgar",edgar.halliburton@aol.com,False,100.0
"Hobby, Elene",elene.hobby@gmail.com,False,100.0
"Hooks, Earnest",earnest.hooks@hotmail.com,False,57.99999999999999
"Jimenes, Enriqueta",enriqueta.jimenes@gmail.com,False,99.0
"Kelm, Emery",emery.kelm@hotmail.com,True,39.0
"Layton, Edyth",edyth.layton@verizon.net,False,92.0
"Lisle, Edmond",edmond.lisle@aol.com,True,35.0
"Lowe, Eleanor",eleanor.lowe@yahoo.com,True,59.0
"Marie, Erik",erik.marie@exxonmobil.com,True,4.0
"Nimmo, Emery",emery.nimmo@gmail.com,True,25.0
"Palomino, Emerson",emerson.palomino@yahoo.com,True,0.0
"Parkes, Enid",enid.parkes@yahoo.com,True,4.0
"Pero, Evangelina",evangelina.pero@comcast.net,True,6.0
"Remick, Earl",earl.remick@gmail.com,True,17.0
"Renaud, Elvis",elvis.renaud@gmail.com,False,99.0
"Resnick, Erinn",erinn.resnick@btinternet.com,False,100.0
"Rush, Evangelina",evangelina.rush@yahoo.ca,False,100.0
"Walker, Emerita",emerita.walker@hotmail.com,False,100.0
"Ackley, Elijah",elijah.ackley@gmail.com,False,98.0
"Adorno, Erline",erline.adorno@gmail.com,True,55.00000000000001
"Bibb, Earnest",earnest.bibb@gmail.com,False,98.0
"Carlisle, Ezekiel",ezekiel.carlisle@hotmail.com,False,100.0
"Conforti, Eleanore",eleanore.conforti@msn.com,False,100.0
"Cory, Edda",edda.cory@microsoft.com,True,19.0
"Coster, Elwood",elwood.coster@shaw.ca,False,100.0
"Despres, Emory",emory.despres@hotmail.com,True,4.0
"Everhart, Erich",erich.everhart@cox.net,True,41.0
"Halvorsen, Edison",edison.halvorsen@bp.com,False,98.0
"Hendry, Elliott",elliott.hendry@yahoo.com,False,31.0
"Koons, Erin",erin.koons@gmail.com,False,95.0
"Locascio, Elvera",elvera.locascio@aol.com,False,19.0
"Maddux, Emilie",emilie.maddux@verizon.net,True,3.0
"Papa, Eugene",eugene.papa@shell.com,True,15.0
"Province, Emmanuel",emmanuel.province@gmail.com,False,99.0
"Rabb, Everette",everette.rabb@hotmail.co.uk,False,84.0
"Reedy, Elvis",elvis.reedy@gmail.com,False,59.0
"Relyea, Elvin",elvin.relyea@gmail.com,False,100.0
"Stuckey, Erik",erik.stuckey@gmail.com,False,100.0
"Whitted, Erica",erica.whitted@yahoo.com,False,64.0
"Battle, Ezra",ezra.battle@ntlworld.com,False,99.0
"Belknap, Edmond",edmond.belknap@aol.com,True,8.0
"Caprio, Earline",earline.caprio@ibm.com,False,86.0
"Decamp, Ezequiel",ezequiel.decamp@yahoo.ca,True,3.0
"Depasquale, Emmanuel",emmanuel.depasquale@aol.com,True,33.0
"Eslinger, Emil",emil.eslinger@hotmail.com,False,99.0
"Finley, Erin",erin.finley@gmail.com,False,97.0
"Gaudet, Emilie",emilie.gaudet@btinternet.com,False,94.0
"Healey, Emmitt",emmitt.healey@hotmail.co.uk,True,12.0
"Inman, Eduardo",eduardo.inman@gmail.com,True,15.0
"Johnston, Eden",eden.johnston@aol.com,False,100.0
"Liss, Edison",edison.liss@hotmail.com,False,100.0
"Mcnutt, Efrain",efrain.mcnutt@outlook.com,True,1.0
"Medeiros, Edmond",edmond.medeiros@gmail.com,False,98.0
"Nokes, Era",era.nokes@gmail.com,True,6.0
"Noyes, Ema",ema.noyes@ntlworld.com,True,8.0
"Paradis, Earnest",earnest.paradis@shaw.ca,True,56.99999999999999
"Raygoza, Emelina",emelina.raygoza@shaw.ca,False,97.0
"Sirois, Ethyl",ethyl.sirois@apple.com,False,65.0
"Stryker, Elvin",elvin.stryker@hotmail.co.uk,False,100.0
"Tonkin, Eulalia",eulalia.tonkin@gmail.com,False,98.0
"Baillargeon, Elijah",elijah.baillargeon@yahoo.com,False,16.0
"Bill, Elvira",elvira.bill@yahoo.co.uk,False,76.0
"Bolding, Echo",echo.bolding@hotmail.com,True,31.0
"Childs, Ernesto",ernesto.childs@rediffmail.com,False,100.0
"Corrado, Ester",ester.corrado@yahoo.co.uk,False,100.0
"Delbosque, Ezequiel",ezequiel.delbosque@yahoo.com,True,38.0
"Fouse, Edmond",edmond.fouse@microsoft.com,False,84.0
"Friley, Esmeralda",esmeralda.friley@ntlworld.com,False,100.0
"Glassman, Elenore",elenore.glassman@gmail.com,False,62.0
"Hennigan, Ernest",ernest.hennigan@gmail.com,False,68.0
"Hosey, Earle",earle.hosey@aol.com,True,36.0
"Lewellen, Ena",ena.lewellen@charter.net,False,100.0
"Marshburn, Eveline",eveline.marshburn@gmail.com,False,50.0
"Mccrea, Erlinda",erlinda.mccrea@yahoo.com,False,12.0
"Morvant, Eddie",eddie.morvant@hotmail.com,False,69.0
"Prestridge, Ezequiel",ezequiel.prestridge@yahoo.com,False,88.0
"Roy, Ella",ella.roy@walmart.com,True,51.0
"Stultz, Elfrieda",elfrieda.stultz@sbcglobal.net,False,99.0
"Tillman, Eloise",eloise.tillman@gmail.com,True,30.0
"Amann, Elizabet",elizabet.amann@apple.com,False,98.0
"Castleman, Emerson",emerson.castleman@gmail.com,False,100.0
"Chadbourne, Edison",edison.chadbourne@ntlworld.com,True,28.999999999999996
"Czech, Erline",erline.czech@gmail.com,False,100.0
"Dade, Ellena",ellena.dade@walmart.com,True,3.0
"Ferrera, Eugenie",eugenie.ferrera@hotmail.com,False,95.0
"Futral, Errol",errol.futral@sbcglobal.net,True,46.0
"Hamlet, Eusebio",eusebio.hamlet@shaw.ca,False,41.0
"Janik, Erick",erick.janik@outlook.com,True,0.0
"Michalec, Eldridge",eldridge.michalec@hotmail.com,True,23.0
"Millsap, Elene",elene.millsap@rediffmail.com,False,100.0
"Olmos, Efrain",efrain.olmos@walmart.com,False,100.0
"Raminez, Elizbeth",elizbeth.raminez@gmail.com,True,9.0
"Skow, Ena",ena.skow@gmail.com,True,51.0
"Stagg, Elwood",elwood.stagg@aol.com,True,7.000000000000001
"Stainbrook, Emil",emil.stainbrook@gmail.com,True,38.0
"Stallard, Elana",elana.stallard@shell.com,False,100.0
"Stocking, Elden",elden.stocking@aol.com,True,11.0
"Tash, Esta",esta.tash@hotmail.com,False,100.0
"Tawney, Elmer",elmer.tawney@earthlink.net,True,34.0
"Winfield, Eldridge",eldridge.winfield@yahoo.com,False,56.00000000000001
"Altieri, Ernesto",ernesto.altieri@gmail.com,False,99.0
"Bode, Ethel",ethel.bode@yahoo.co.uk,True,22.0
"Caves, Evelina",evelina.caves@yahoo.com,False,98.0
"Daniel, Earlene",earlene.daniel@gmail.com,True,4.0
"Delong, Elvin",elvin.delong@comcast.net,False,18.0
"Fell, Eulah",eulah.fell@microsoft.com,False,99.0
"Gardin, Ezekiel",ezekiel.gardin@gmail.com,False,100.0
"Isakson, Eldridge",eldridge.isakson@gmail.com,True,3.0
"Julian, Eli",eli.julian@hotmail.com,False,98.0
"Latimore, Erma",erma.latimore@gmail.com,True,1.0
"Ledezma, Evon",evon.ledezma@outlook.com,True,16.0
"Marrero, Ellsworth",ellsworth.marrero@hotmail.co.uk,True,17.0
"Marro, Else",else.marro@gmail.com,False,88.0
"Massey, Emerald",emerald.massey@hotmail.com,False,100.0
"Moir, Elfrieda",elfrieda.moir@rediffmail.com,True,3.0
"Oneil, Elisha",elisha.oneil@outlook.com,True,68.0
"Paulus, Eura",eura.paulus@yahoo.co.uk,True,11.0
"Quill, Effie",effie.quill@hotmail.com,True,27.0
"Ryman, Edmund",edmund.ryman@aol.com,False,89.0
"Schwan, Erasmo",erasmo.schwan@yahoo.com,False,49.0
"Talmadge, Epifania",epifania.talmadge@gmail.com,True,5.0
"Vass, Elfreda",elfreda.vass@cox.net,True,23.0
"Whitten, Evangelina",evangelina.whitten@hotmail.com,True,86.0
"Wolcott, Eddy",eddy.wolcott@yahoo.com,False,75.0
"Barcenas, Elsa",elsa.barcenas@aol.com,True,7.000000000000001
"Brundage, Efrain",efrain.brundage@aol.com,True,53.0
"Ching, Evita",evita.ching@hotmail.com,False,100.0
"Hegarty, Ehtel",ehtel.hegarty@cox.net,False,99.0
"Holquin, Eduardo",eduardo.holquin@gmail.com,False,100.0
"Hurst, Edwin",edwin.hurst@yahoo.com,True,19.0
"Katzer, Ezra",ezra.katzer@aol.com,True,66.0
"Kelleher, Emilia",emilia.kelleher@apple.com,False,100.0
"Koo, Ernie",ernie.koo@gmail.com,True,18.0
"Leto, Emilio",emilio.leto@gmail.com,False,71.0
"Marquardt, Erick",erick.marquardt@gmail.com,False,100.0
"Mckean, Emerson",emerson.mckean@hotmail.com,False,100.0
"Paolini, Emory",emory.paolini@yahoo.com,False,100.0
"Seaman, Eliza",eliza.seaman@rediffmail.com,True,84.0
"Sikes, Emil",emil.sikes@gmail.com,False,98.0
"Stach, Elodia",elodia.stach@gmail.com,False,99.0
"Woods, Eloisa",eloisa.woods@gmail.com,False,89.0
"Alers, Elmo",elmo.alers@earthlink.net,False,37.0
"Barnhouse, Elliott",elliott.barnhouse@hotmail.co.uk,True,31.0
"Basinger, Edwin",edwin.basinger@earthlink.net,True,46.0
"Bedard, Emerita",emerita.bedard@gmail.com,False,82.0
"Bruner, Emelda",emelda.bruner@yahoo.com,True,0.0
"Chao, Emanuel",emanuel.chao@yahoo.com,False,71.0
"Geissler, Emelina",emelina.geissler@gmail.com,True,61.0
"Givens, Edgardo",edgardo.givens@comcast.net,True,1.0
"Jamar, Elizebeth",elizebeth.jamar@gmail.com,False,98.0
"Lear, Elmo",elmo.lear@yahoo.com,True,22.0
"Morin, Elden",elden.morin@sbcglobal.net,True,3.0
"Overlock, Edmundo",edmundo.overlock@hotmail.com,False,98.0
"Pippen, Edra",edra.pippen@gmail.com,True,22.0
"Rotz, Erlinda",erlinda.rotz@hotmail.co.uk,False,100.0
"Tidd, Elmer",elmer.tidd@gmail.com,False,100.0
"Titsworth, Evette",evette.titsworth@walmart.com,True,76.0
"Aliff, Efren",efren.aliff@hotmail.com,False,71.0
"Babich, Ernie",ernie.babich@aol.com,True,46.0
"Bolles, Ethelene",ethelene.bolles@gmail.com,False,41.0
"Brunell, Edgar",edgar.brunell@aol.com,False,100.0
"Cappello, Ezra",ezra.cappello@yahoo.co.uk,True,0.0
"Clemons, Eun",eun.clemons@aol.com,False,100.0
"Concannon, Elda",elda.concannon@aol.com,False,100.0
"Fellows, Elden",elden.fellows@gmail.com,False,96.0
"Floyd, Elden",elden.floyd@hotmail.com,False,98.0
"Frisby, Eun",eun.frisby@yahoo.com,True,4.0
"Headley, Eden",eden.headley@gmail.com,False,85.0
"Hoard, Emelina",emelina.hoard@hotmail.co.uk,False,71.0
"Kuhlman, Eduardo",eduardo.kuhlman@gmail.com,True,10.0
"Lipinski, Eneida",eneida.lipinski@yahoo.com,True,23.0
"Mukai, Emil",emil.mukai@ibm.com,False,59.0
"Nealon, Elijah",elijah.nealon@sbcglobal.net,False,97.0
"Pasco, Eugenio",eugenio.pasco@yahoo.com,True,85.0
"Peloquin, Ervin",ervin.peloquin@gmail.com,False,100.0
"Pinon, Enola",enola.pinon@apple.com,True,49.0
"Souza, Elsy",elsy.souza@gmail.com,False,100.0
"Thatcher, Ebony",ebony.thatcher@aol.com,True,39.0
"Winer, Elizebeth",elizebeth.winer@yahoo.com,True,81.0
"Witzel, Elias",elias.witzel@comcast.net,True,49.0
"Brinkmann, Eusebio",eusebio.brinkmann@gmail.com,False,100.0
"Brockman, Edgardo",edgardo.brockman@yahoo.com,False,75.0
"Casson, Emmitt",emmitt.casson@comcast.net,True,7.000000000000001
"Degraff, Eldon",eldon.degraff@outlook.com,True,27.0
"Doris, Enrique",enrique.doris@verizon.net,False,98.0
"Gadson, Ethan",ethan.gadson@gmail.com,False,96.0
"Galante, Eladia",eladia.galante@yahoo.com,False,100.0
"Gorman, Elwood",elwood.gorman@gmail.com,False,93.0
"Howerton, Eura",eura.howerton@btinternet.com,False,80.0
"James, Esmeralda",esmeralda.james@gmail.com,True,7.000000000000001
"Lerner, Ethan",ethan.lerner@hotmail.com,True,4.0
"Monzon, Elvin",elvin.monzon@yahoo.com,True,68.0
"Newbill, Ellis",ellis.newbill@gmail.com,False,100.0
"Pereda, Elane",elane.pereda@gmail.com,True,28.999999999999996
"Puga, Erinn",erinn.puga@gmail.com,False,100.0
"Redd, Eliseo",eliseo.redd@gmail.com,False,100.0
"Renzi, Eddie",eddie.renzi@aol.com,False,99.0
"Revilla, Ernie",ernie.revilla@comcast.net,True,74.0
"Rhem, Erick",erick.rhem@aol.com,False,82.0
"Rommel, Eusebio",eusebio.rommel@aol.com,False,100.0
"To, Enola",enola.to@charter.net,False,79.0
"Frick, Elisa",elisa.frick@gmail.com,True,39.0
"Goode, Eddie",eddie.goode@apple.com,True,92.0
"Gosser, Eldon",eldon.gosser@verizon.net,False,99.0
"Hibbert, Emmitt",emmitt.hibbert@sbcglobal.net,True,13.0
"Hinkle, Era",era.hinkle@gmail.com,False,100.0
"Holiman, Evita",evita.holiman@gmail.com,False,99.0
"Kaiser, Edwardo",edwardo.kaiser@gmail.com,True,42.0
"Kuehn, Enoch",enoch.kuehn@gmail.com,True,32.0
"Labelle, Erick",erick.labelle@ibm.com,True,0.0
"Manners, Edmund",edmund.manners@gmail.com,False,98.0
"Mccallum, Edgardo",edgardo.mccallum@comcast.net,True,34.0
"Presley, Emilia",emilia.presley@msn.com,True,30.0
"Shumpert, Enrique",enrique.shumpert@walmart.com,False,100.0
"Simon, Elliot",elliot.simon@charter.net,True,23.0
"Tribble, Erasmo",erasmo.tribble@gmail.com,False,100.0
"Batt, Erline",erline.batt@exxonmobil.com,True,2.0
"Bigley, Emmaline",emmaline.bigley@gmail.com,True,9.0
"Boeding, Elicia",elicia.boeding@yahoo.co.in,False,94.0
"Brundidge, Earl",earl.brundidge@hotmail.co.uk,False,100.0
"Claborn, Ellamae",ellamae.claborn@gmail.com,False,100.0
"Dobbins, Everette",everette.dobbins@aol.com,True,21.0
"Doney, Ewa",ewa.doney@gmail.com,True,80.0
"Drinkard, Evita",evita.drinkard@verizon.net,False,99.0
"French, Edwardo",edwardo.french@aol.com,True,13.0
"Hembree, Ervin",ervin.hembree@sbcglobal.net,True,28.000000000000004
"Hunt, Ernest",ernest.hunt@aol.com,False,37.0
"Kangas, Enrique",enrique.kangas@gmail.com,True,47.0
"Kennemer, Earl",earl.kennemer@aol.com,True,12.0
"Morais, Ezra",ezra.morais@aol.com,False,59.0
"Munsch, Elbert",elbert.munsch@verizon.net,True,72.0
"Murguia, Edwardo",edwardo.murguia@charter.net,False,97.0
"Naumann, Enrique",enrique.naumann@gmail.com,True,90.0
"Nicol, Eric",eric.nicol@gmail.com,False,100.0
"Rioux, Eli",eli.rioux@gmail.com,True,3.0
"Schipper, Emory",emory.schipper@rediffmail.com,False,100.0
"Thames, Emmanuel",emmanuel.thames@gmail.com,False,97.0
"Wesolowski, Evelina",evelina.wesolowski@sbcglobal.net,False,48.0
"Abdullah, Emanuel",emanuel.abdullah@aol.com,False,82.0
"Compo, Elmo",elmo.compo@gmail.com,True,64.0
"Ditto, Elias",elias.ditto@apple.com,False,87.0
"Dore, Emilie",emilie.dore@gmail.com,False,64.0
"Ferrer, Evelyn",evelyn.ferrer@bellsouth.net,True,15.0
"Lucien, Eldon",eldon.lucien@gmail.com,True,32.0
"Menard, Elton",elton.menard@cox.net,False,38.0
"Pickles, Edwin",edwin.pickles@gmail.com,True,17.0
"Rashid, Esta",esta.rashid@aol.com,True,80.0
"Sease, Erin",erin.sease@gmail.com,False,100.0
"Sharpton, Ed",ed.sharpton@gmail.com,True,31.0
"Silas, Everette",everette.silas@gmail.com,False,100.0
"Whorton, Esther",esther.whorton@yahoo.com,False,56.99999999999999
"Branan, Elwanda",elwanda.branan@yahoo.com,True,92.0
"Chapa, Erlene",erlene.chapa@gmail.com,False,99.0
"Durazo, Evalyn",evalyn.durazo@aol.com,True,65.0
"Hedin, Erin",erin.hedin@apple.com,True,57.99999999999999
"Hooten, Ellen",ellen.hooten@yahoo.com,True,13.0
"Kwak, Edison",edison.kwak@gmail.com,True,3.0
"Lyons, Earle",earle.lyons@bp.com,False,36.0
"Martello, Emmaline",emmaline.martello@yahoo.com,False,43.0
"Mcphail, Exie",exie.mcphail@yahoo.com,False,100.0
"Musso, Eldon",eldon.musso@gmail.com,False,55.00000000000001
"Olguin, Evan",evan.olguin@rediffmail.com,True,54.0
"Peres, Eusebio",eusebio.peres@gmail.com,False,100.0
"Rothschild, Erin",erin.rothschild@gmail.com,True,11.0
"Row, Emile",emile.row@cox.net,False,64.0
"Sheetz, Evelin",evelin.sheetz@yahoo.co.in,False,90.0
"Sloane, Ebonie",ebonie.sloane@shell.com,True,66.0
"Surles, Eric",eric.surles@yahoo.co.uk,True,5.0
"Angeles, Eartha",eartha.angeles@bp.com,True,85.0
"Baeza, Evan",evan.baeza@gmail.com,False,93.0
"Beckmann, Earleen",earleen.beckmann@rediffmail.com,False,95.0
"Blackmon, Elvira",elvira.blackmon@gmail.com,False,91.0
"Blumberg, Eddie",eddie.blumberg@cox.net,False,93.0
"Burgess, Elenora",elenora.burgess@hotmail.co.uk,False,99.0
"Cabana, Ezekiel",ezekiel.cabana@gmail.com,False,49.0
"Cumbie, Edgar",edgar.cumbie@gmail.com,True,70.0
"Derby, Estela",estela.derby@comcast.net,False,52.0
"Difiore, Ellis",ellis.difiore@hotmail.com,False,71.0
"Dorris, Emelda",emelda.dorris@outlook.com,False,77.0
"Golston, Eusebio",eusebio.golston@aol.com,True,21.0
"Gram, Elvin",elvin.gram@msn.com,False,100.0
"Hagan, Evelynn",evelynn.hagan@yahoo.co.in,False,73.0
"Hedden, Erma",erma.hedden@shaw.ca,False,83.0
"Hitchens, Elnora",elnora.hitchens@yahoo.com,False,80.0
"Hoagland, Elfrieda",elfrieda.hoagland@gmail.com,True,22.0
"Hower, Euna",euna.hower@gmail.com,True,22.0
"Johnson, Emmaline",emmaline.johnson@gmail.com,False,73.0
"Kilroy, Eloy",eloy.kilroy@hotmail.com,False,59.0
"Lambrecht, Ernesto",ernesto.lambrecht@microsoft.com,False,100.0
"Mccomas, Evia",evia.mccomas@gmail.com,True,28.999999999999996
"Mickelsen, Erinn",erinn.mickelsen@gmail.com,True,53.0
"Moon, Echo",echo.moon@gmail.com,True,81.0
"Santillan, Ezequiel",ezequiel.santillan@gmail.com,False,93.0
"Scanlon, Erasmo",erasmo.scanlon@exxonmobil.com,True,9.0
"Seawright, Elmer",elmer.seawright@aol.com,False,79.0
"Silvernail, Emile",emile.silvernail@gmail.com,True,40.0
"Wickman, Eveline",eveline.wickman@rediffmail.com,True,11.0
"Wymer, Ethel",ethel.wymer@hotmail.com,False,98.0
"Bellew, Erich",erich.bellew@rediffmail.com,False,100.0
"Bressler, Edmond",edmond.bressler@yahoo.ca,False,99.0
"Broom, Elene",elene.broom@gmail.com,False,98.0
"Colton, Elbert",elbert.colton@shaw.ca,False,100.0
"Copple, Elicia",elicia.copple@aol.com,True,46.0
"Duby, Eustolia",eustolia.duby@bellsouth.net,True,64.0
"Fierro, Emerson",emerson.fierro@gmail.com,True,2.0
"Guice, Ezra",ezra.guice@yahoo.co.uk,True,14.000000000000002
"Howlett, Eugene",eugene.howlett@gmail.com,False,99.0
"Jessen, Elma",elma.jessen@hotmail.com,False,100.0
"Killion, Emmanuel",emmanuel.killion@yahoo.co.uk,False,72.0
"Kinser, Evia",evia.kinser@comcast.net,True,40.0
"Klassen, Elfreda",elfreda.klassen@gmail.com,True,47.0
"Lainez, Erin",erin.lainez@hotmail.com,False,97.0
"Mcclaskey, Elton",elton.mcclaskey@gmail.com,True,38.0
"Mecham, Elease",elease.mecham@hotmail.com,False,83.0
"Moberg, Eliseo",eliseo.moberg@aol.com,False,84.0
"Mort, Ed",ed.mort@gmail.com,False,57.99999999999999
"Radke, Edmundo",edmundo.radke@hotmail.com,True,57.99999999999999
"Rentschler, Edwin",edwin.rentschler@gmail.com,False,66.0
"Southall, Elba",elba.southall@yahoo.com,True,19.0
"Vanauken, Eleanore",eleanore.vanauken@aol.com,True,86.0
"Widger, Ellamae",ellamae.widger@hotmail.com,False,36.0
"Wolfson, Ed",ed.wolfson@hotmail.com,False,82.0
"Brott, Erin",erin.brott@gmail.com,False,88.0
"Dao, Errol",errol.dao@comcast.net,True,1.0
"Febus, Elden",elden.febus@bp.com,False,95.0
"Fenton, Eustolia",eustolia.fenton@exxonmobil.com,False,100.0
"Gehrke, Elina",elina.gehrke@yahoo.com,True,4.0
"Hollar, Emil",emil.hollar@gmail.com,True,14.000000000000002
"Merced, Everett",everett.merced@earthlink.net,False,55.00000000000001
"Palmer, Elene",elene.palmer@gmail.com,True,0.0
"Sperry, Eun",eun.sperry@comcast.net,False,100.0
"Steadman, Ellis",ellis.steadman@hotmail.co.uk,False,84.0
"Zukowski, Emilia",emilia.zukowski@gmail.com,False,100.0
"Canas, Emmett",emmett.canas@gmail.com,True,56.00000000000001
"Collette, Erwin",erwin.collette@gmail.com,False,54.0
"Denis, Eugene",eugene.denis@earthlink.net,True,17.0
"Dunkley, Eli",eli.dunkley@gmail.com,False,100.0
"Eason, Emilee",emilee.eason@bp.com,False,77.0
"Ewell, Estella",estella.ewell@aol.com,False,90.0
"Filkins, Ethan",ethan.filkins@charter.net,False,100.0
"Foran, Emery",emery.foran@yahoo.com,False,100.0
"Jolly, Enrique",enrique.jolly@verizon.net,True,26.0
"Klahn, Elden",elden.klahn@btinternet.com,False,99.0
"Kowalsky, Evangeline",evangeline.kowalsky@yahoo.com,True,44.0
"Lopresti, Elza",elza.lopresti@hotmail.com,True,3.0
"Moulton, Ethyl",ethyl.moulton@hotmail.co.uk,True,62.0
"Papenfuss, Elwanda",elwanda.papenfuss@gmail.com,True,0.0
"Petrey, Evelin",evelin.petrey@gmail.com,False,85.0
"Pulver, Eddy",eddy.pulver@yahoo.co.uk,True,9.0
"Saladin, Emil",emil.saladin@yahoo.ca,False,96.0
"Sapien, Evita",evita.sapien@yahoo.com,True,23.0
"Siegrist, Eric",eric.siegrist@comcast.net,True,43.0
"Spotts, Emerita",emerita.spotts@microsoft.com,True,35.0
"Templeton, Erwin",erwin.templeton@walmart.com,True,52.0
"Weller, Esta",esta.weller@gmail.com,False,51.0
"Whittle, Elizabeth",elizabeth.whittle@hotmail.com,False,100.0
"Castrejon, Eddy",eddy.castrejon@gmail.com,False,76.0
"Chenier, Eddie",eddie.chenier@bp.com,False,100.0
"Crain, Elfriede",elfriede.crain@bellsouth.net,False,64.0
"Dozier, Emmett",emmett.dozier@aol.com,False,79.0
"Fiorillo, Eddie",eddie.fiorillo@yahoo.ca,False,96.0
"Janes, Ernesto",ernesto.janes@rediffmail.com,True,19.0
"Laing, Ethan",ethan.laing@gmail.com,False,99.0
"Lao, Eugenio",eugenio.lao@gmail.com,False,98.0
